player,match,opponent_move,response,probability
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,back-court drive,wrist smash,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,clear,back-court drive,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,clear,clear,0.152
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,clear,cross-court net shot,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,clear,defensive return drive,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,clear,defensive return lob,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,clear,drive,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,clear,drop,0.37
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,clear,lob,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,clear,net shot,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,clear,push,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,clear,return net,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,clear,rush,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,clear,smash,0.348
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,clear,wrist smash,0.13
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,cross-court net shot,back-court drive,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,cross-court net shot,clear,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,cross-court net shot,cross-court net shot,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,cross-court net shot,defensive return drive,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,cross-court net shot,defensive return lob,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,cross-court net shot,drive,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,cross-court net shot,drop,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,cross-court net shot,lob,0.524
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,cross-court net shot,net shot,0.333
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,cross-court net shot,push,0.095
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,cross-court net shot,return net,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,cross-court net shot,rush,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,cross-court net shot,smash,0.048
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,cross-court net shot,wrist smash,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,defensive return drive,back-court drive,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,defensive return drive,clear,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,defensive return drive,cross-court net shot,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,defensive return drive,defensive return drive,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,defensive return drive,defensive return lob,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,defensive return drive,drive,0.2
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,defensive return drive,drop,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,defensive return drive,lob,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,defensive return drive,net shot,0.1
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,defensive return drive,push,0.1
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,defensive return drive,return net,0.4
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,defensive return drive,rush,0.1
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,defensive return drive,smash,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,defensive return drive,wrist smash,0.1
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,defensive return lob,back-court drive,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,defensive return lob,clear,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,defensive return lob,cross-court net shot,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,defensive return lob,defensive return drive,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,defensive return lob,defensive return lob,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,defensive return lob,drive,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,defensive return lob,drop,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,defensive return lob,lob,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,defensive return lob,net shot,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,defensive return lob,push,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,defensive return lob,return net,1.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,defensive return lob,rush,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,defensive return lob,smash,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,defensive return lob,wrist smash,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,drive,back-court drive,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,drive,clear,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,drive,cross-court net shot,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,drive,defensive return drive,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,drive,defensive return lob,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,drive,drive,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,drive,drop,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,drive,lob,0.091
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,drive,net shot,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,drive,push,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,drive,return net,0.818
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,drive,rush,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,drive,smash,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,drive,wrist smash,0.091
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,drop,back-court drive,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,drop,clear,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,drop,cross-court net shot,0.111
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,drop,defensive return drive,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,drop,defensive return lob,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,drop,drive,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,drop,drop,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,drop,lob,0.167
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,drop,net shot,0.5
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,drop,push,0.083
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,drop,return net,0.139
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,drop,rush,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,drop,smash,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,drop,wrist smash,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,lob,back-court drive,0.015
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,lob,clear,0.292
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,lob,cross-court net shot,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,lob,defensive return drive,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,lob,defensive return lob,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,lob,drive,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,lob,drop,0.246
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,lob,lob,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,lob,net shot,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,lob,push,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,lob,return net,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,lob,rush,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,lob,smash,0.215
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,lob,wrist smash,0.231
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,net shot,back-court drive,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,net shot,clear,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,net shot,cross-court net shot,0.007
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,net shot,defensive return drive,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,net shot,defensive return lob,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,net shot,drive,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,net shot,drop,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,net shot,lob,0.51
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,net shot,net shot,0.299
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,net shot,push,0.156
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,net shot,return net,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,net shot,rush,0.027
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,net shot,smash,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,net shot,wrist smash,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,push,back-court drive,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,push,clear,0.256
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,push,cross-court net shot,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,push,defensive return drive,0.026
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,push,defensive return lob,0.026
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,push,drive,0.128
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,push,drop,0.179
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,push,lob,0.026
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,push,net shot,0.051
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,push,push,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,push,return net,0.026
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,push,rush,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,push,smash,0.128
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,push,wrist smash,0.154
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,return net,back-court drive,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,return net,clear,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,return net,cross-court net shot,0.021
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,return net,defensive return drive,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,return net,defensive return lob,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,return net,drive,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,return net,drop,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,return net,lob,0.277
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,return net,net shot,0.489
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,return net,push,0.128
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,return net,return net,0.021
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,return net,rush,0.064
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,return net,smash,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,return net,wrist smash,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,rush,back-court drive,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,rush,clear,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,rush,cross-court net shot,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,rush,defensive return drive,1.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,rush,defensive return lob,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,rush,drive,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,rush,drop,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,rush,lob,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,rush,net shot,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,rush,push,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,rush,return net,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,rush,rush,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,rush,smash,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,rush,wrist smash,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,smash,back-court drive,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,smash,clear,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,smash,cross-court net shot,0.083
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,smash,defensive return drive,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,smash,defensive return lob,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,smash,drive,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,smash,drop,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,smash,lob,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,smash,net shot,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,smash,push,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,smash,return net,0.917
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,smash,rush,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,smash,smash,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,smash,wrist smash,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,wrist smash,back-court drive,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,wrist smash,clear,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,wrist smash,cross-court net shot,0.091
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,wrist smash,defensive return drive,0.03
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,wrist smash,defensive return lob,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,wrist smash,drive,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,wrist smash,drop,0.03
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,wrist smash,lob,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,wrist smash,net shot,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,wrist smash,push,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,wrist smash,return net,0.848
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,wrist smash,rush,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,wrist smash,smash,0.0
Kento MOMOTA,Kento_MOMOTA_CHOU_Tien_Chen_Denmark_Open_2018_Finals,wrist smash,wrist smash,0.0
CHOU Tien Chen,CHOU_Tien_Chen_Jonatan_CHRISTIE_Indonesia_Open_2019_Quarter-finals,back-court drive,back-court drive,0.0
CHOU Tien Chen,CHOU_Tien_Chen_Jonatan_CHRISTIE_Indonesia_Open_2019_Quarter-finals,back-court drive,clear,0.0
CHOU Tien Chen,CHOU_Tien_Chen_Jonatan_CHRISTIE_Indonesia_Open_2019_Quarter-finals,back-court drive,cross-court net shot,0.0
CHOU Tien Chen,CHOU_Tien_Chen_Jonatan_CHRISTIE_Indonesia_Open_2019_Quarter-finals,back-court drive,defensive return drive,0.0
CHOU Tien Chen,CHOU_Tien_Chen_Jonatan_CHRISTIE_Indonesia_Open_2019_Quarter-finals,back-court drive,defensive return lob,0.0
CHOU Tien Chen,CHOU_Tien_Chen_Jonatan_CHRISTIE_Indonesia_Open_2019_Quarter-finals,back-court drive,drive,0.0
CHOU Tien Chen,CHOU_Tien_Chen_Jonatan_CHRISTIE_Indonesia_Open_2019_Quarter-finals,back-court drive,driven flight,0.0
CHOU Tien Chen,CHOU_Tien_Chen_Jonatan_CHRISTIE_Indonesia_Open_2019_Quarter-finals,back-court drive,drop,0.0
CHOU Tien Chen,CHOU_Tien_Chen_Jonatan_CHRISTIE_Indonesia_Open_2019_Quarter-finals,back-court drive,lob,0.0
CHOU Tien Chen,CHOU_Tien_Chen_Jonatan_CHRISTIE_Indonesia_Open_2019_Quarter-finals,back-court drive,net shot,0.0
CHOU Tien Chen,CHOU_Tien_Chen_Jonatan_CHRISTIE_Indonesia_Open_2019_Quarter-finals,back-court drive,push,0.0
CHOU Tien Chen,CHOU_Tien_Chen_Jonatan_CHRISTIE_Indonesia_Open_2019_Quarter-finals,back-court drive,return net,1.0
CHOU Tien Chen,CHOU_Tien_Chen_Jonatan_CHRISTIE_Indonesia_Open_2019_Quarter-finals,back-court drive,rush,0.0
CHOU Tien Chen,CHOU_Tien_Chen_Jonatan_CHRISTIE_Indonesia_Open_2019_Quarter-finals,back-court drive,smash,0.0
CHOU Tien Chen,CHOU_Tien_Chen_Jonatan_CHRISTIE_Indonesia_Open_2019_Quarter-finals,back-court drive,wrist smash,0.0
CHOU Tien Chen,CHOU_Tien_Chen_Jonatan_CHRISTIE_Indonesia_Open_2019_Quarter-finals,clear,back-court drive,0.0
CHOU Tien Chen,CHOU_Tien_Chen_Jonatan_CHRISTIE_Indonesia_Open_2019_Quarter-finals,clear,clear,0.282
CHOU Tien Chen,CHOU_Tien_Chen_Jonatan_CHRISTIE_Indonesia_Open_2019_Quarter-finals,clear,cross-court net shot,0.0
CHOU Tien Chen,CHOU_Tien_Chen_Jonatan_CHRISTIE_Indonesia_Open_2019_Quarter-finals,clear,defensive return drive,0.0
CHOU Tien Chen,CHOU_Tien_Chen_Jonatan_CHRISTIE_Indonesia_Open_2019_Quarter-finals,clear,defensive return lob,0.0
CHOU Tien Chen,CHOU_Tien_Chen_Jonatan_CHRISTIE_Indonesia_Open_2019_Quarter-finals,clear,drive,0.0
CHOU Tien Chen,CHOU_Tien_Chen_Jonatan_CHRISTIE_Indonesia_Open_2019_Quarter-finals,clear,driven flight,0.0
CHOU Tien Chen,CHOU_Tien_Chen_Jonatan_CHRISTIE_Indonesia_Open_2019_Quarter-finals,clear,drop,0.205
CHOU Tien Chen,CHOU_Tien_Chen_Jonatan_CHRISTIE_Indonesia_Open_2019_Quarter-finals,clear,lob,0.0
CHOU Tien Chen,CHOU_Tien_Chen_Jonatan_CHRISTIE_Indonesia_Open_2019_Quarter-finals,clear,net shot,0.0
CHOU Tien Chen,CHOU_Tien_Chen_Jonatan_CHRISTIE_Indonesia_Open_2019_Quarter-finals,clear,push,0.0
CHOU Tien Chen,CHOU_Tien_Chen_Jonatan_CHRISTIE_Indonesia_Open_2019_Quarter-finals,clear,return net,0.0
CHOU Tien Chen,CHOU_Tien_Chen_Jonatan_CHRISTIE_Indonesia_Open_2019_Quarter-finals,clear,rush,0.0
CHOU Tien Chen,CHOU_Tien_Chen_Jonatan_CHRISTIE_Indonesia_Open_2019_Quarter-finals,clear,smash,0.462
CHOU Tien Chen,CHOU_Tien_Chen_Jonatan_CHRISTIE_Indonesia_Open_2019_Quarter-finals,clear,wrist smash,0.051
CHOU Tien Chen,CHOU_Tien_Chen_Jonatan_CHRISTIE_Indonesia_Open_2019_Quarter-finals,cross-court net shot,back-court drive,0.0
CHOU Tien Chen,CHOU_Tien_Chen_Jonatan_CHRISTIE_Indonesia_Open_2019_Quarter-finals,cross-court net shot,clear,0.0
CHOU Tien Chen,CHOU_Tien_Chen_Jonatan_CHRISTIE_Indonesia_Open_2019_Quarter-finals,cross-court net shot,cross-court net shot,0.029
CHOU Tien Chen,CHOU_Tien_Chen_Jonatan_CHRISTIE_Indonesia_Open_2019_Quarter-finals,cross-court net shot,defensive return drive,0.0
CHOU Tien Chen,CHOU_Tien_Chen_Jonatan_CHRISTIE_Indonesia_Open_2019_Quarter-finals,cross-court net shot,defensive return lob,0.0
CHOU Tien Chen,CHOU_Tien_Chen_Jonatan_CHRISTIE_Indonesia_Open_2019_Quarter-finals,cross-court net shot,drive,0.029
CHOU Tien Chen,CHOU_Tien_Chen_Jonatan_CHRISTIE_Indonesia_Open_2019_Quarter-finals,cross-court net shot,driven flight,0.0
